,source,target,ligand,receptor,cpm_threshold,species
8633,ESF1,Epi-Lumen,VIP,VIPR2,False,Echinops_telfairi
51018,ESF1,LE1,ACER1,S1PR1,False,Monodelphis_domestica
51019,ESF1,LE1,ACER1,S1PR2,False,Monodelphis_domestica
51020,ESF1,LE1,ACER1,S1PR3,False,Monodelphis_domestica
51021,ESF1,LE1,ACER1,S1PR4,False,Monodelphis_domestica
51022,ESF1,LE1,ACER1,S1PR5,False,Monodelphis_domestica
51023,ESF1,LE1,ACER2,S1PR1,False,Monodelphis_domestica
51024,ESF1,LE1,ACER2,S1PR2,False,Monodelphis_domestica
51025,ESF1,LE1,ACER2,S1PR3,False,Monodelphis_domestica
51026,ESF1,LE1,ACER2,S1PR4,False,Monodelphis_domestica
51027,ESF1,LE1,ACER2,S1PR5,False,Monodelphis_domestica
51028,ESF1,LE1,ACER3,S1PR1,False,Monodelphis_domestica
51029,ESF1,LE1,ACER3,S1PR2,False,Monodelphis_domestica
51030,ESF1,LE1,ACER3,S1PR3,False,Monodelphis_domestica
51031,ESF1,LE1,ACER3,S1PR4,False,Monodelphis_domestica
51032,ESF1,LE1,ACER3,S1PR5,False,Monodelphis_domestica
50592,ESF1,LE1,ADCYAP1,SCTR,False,Monodelphis_domestica
50593,ESF1,LE1,ADCYAP1,VIPR1,False,Monodelphis_domestica
50594,ESF1,LE1,ADCYAP1,VIPR2,False,Monodelphis_domestica
51123,ESF1,LE1,AGRP,MC2R,False,Monodelphis_domestica
50595,ESF1,LE1,AGRP,MC3R,False,Monodelphis_domestica
50596,ESF1,LE1,AGRP,MC4R,False,Monodelphis_domestica
50597,ESF1,LE1,AGRP,MC5R,False,Monodelphis_domestica
51033,ESF1,LE1,ALOX5,CYSLTR1,False,Monodelphis_domestica
51034,ESF1,LE1,ALOX5AP,CYSLTR1,False,Monodelphis_domestica
50598,ESF1,LE1,AMH,BMPR1A,False,Monodelphis_domestica
50599,ESF1,LE1,AMH,BMPR1B,False,Monodelphis_domestica
50600,ESF1,LE1,ANGPTL2,TLR4,False,Monodelphis_domestica
50601,ESF1,LE1,APLN,APLNR,False,Monodelphis_domestica
50602,ESF1,LE1,AREG,EGFR,False,Monodelphis_domestica
50603,ESF1,LE1,ARTN,RET,False,Monodelphis_domestica
51035,ESF1,LE1,ASAH1,S1PR1,False,Monodelphis_domestica
51036,ESF1,LE1,ASAH1,S1PR2,False,Monodelphis_domestica
51037,ESF1,LE1,ASAH1,S1PR3,False,Monodelphis_domestica
51038,ESF1,LE1,ASAH1,S1PR4,False,Monodelphis_domestica
51039,ESF1,LE1,ASAH1,S1PR5,False,Monodelphis_domestica
51124,ESF1,LE1,ASIP,MC1R,False,Monodelphis_domestica
51125,ESF1,LE1,ASIP,MC2R,False,Monodelphis_domestica
51126,ESF1,LE1,ASIP,MC3R,False,Monodelphis_domestica
51127,ESF1,LE1,ASIP,MC4R,False,Monodelphis_domestica
51128,ESF1,LE1,ASIP,MC5R,False,Monodelphis_domestica
50604,ESF1,LE1,BDNF,NGFR,False,Monodelphis_domestica
50605,ESF1,LE1,BDNF,NTRK2,False,Monodelphis_domestica
50606,ESF1,LE1,BMP10,ACVRL1,False,Monodelphis_domestica
50607,ESF1,LE1,BMP10,BMPR2,False,Monodelphis_domestica
50608,ESF1,LE1,BMP15,BMPR2,False,Monodelphis_domestica
50609,ESF1,LE1,BMP2,BMPR1A,False,Monodelphis_domestica
50610,ESF1,LE1,BMP2,BMPR1B,False,Monodelphis_domestica
50611,ESF1,LE1,BMP2,BMPR2,False,Monodelphis_domestica
50612,ESF1,LE1,BMP2,SMO,True,Monodelphis_domestica
50613,ESF1,LE1,BMP3,ACVR2A,False,Monodelphis_domestica
50614,ESF1,LE1,BMP5,ACVR2A,False,Monodelphis_domestica
50615,ESF1,LE1,BMP5,ACVR2B,False,Monodelphis_domestica
50617,ESF1,LE1,BMP5,BMPR1A,False,Monodelphis_domestica
50618,ESF1,LE1,BMP5,BMPR1B,False,Monodelphis_domestica
50616,ESF1,LE1,BMP5,BMPR2,False,Monodelphis_domestica
50619,ESF1,LE1,BMP6,ACVR2A,False,Monodelphis_domestica
50620,ESF1,LE1,BMP6,ACVR2B,False,Monodelphis_domestica
50622,ESF1,LE1,BMP6,BMPR1A,False,Monodelphis_domestica
50623,ESF1,LE1,BMP6,BMPR1B,False,Monodelphis_domestica
50621,ESF1,LE1,BMP6,BMPR2,False,Monodelphis_domestica
51129,ESF1,LE1,C3,C3AR1,False,Monodelphis_domestica
51130,ESF1,LE1,C3,C5AR1,False,Monodelphis_domestica
51131,ESF1,LE1,C5,C3AR1,False,Monodelphis_domestica
51132,ESF1,LE1,C5,C5AR1,False,Monodelphis_domestica
51133,ESF1,LE1,C5,C5AR2,False,Monodelphis_domestica
50624,ESF1,LE1,CCK,CCKAR,False,Monodelphis_domestica
50625,ESF1,LE1,CCK,CCKBR,False,Monodelphis_domestica
50626,ESF1,LE1,CCL17,ACKR1,False,Monodelphis_domestica
50627,ESF1,LE1,CCL17,ACKR2,False,Monodelphis_domestica
50628,ESF1,LE1,CCL17,CCR4,False,Monodelphis_domestica
50629,ESF1,LE1,CCL19,ACKR4,False,Monodelphis_domestica
50630,ESF1,LE1,CCL19,CCR7,False,Monodelphis_domestica
50631,ESF1,LE1,CCL19,CCRL2,False,Monodelphis_domestica
50632,ESF1,LE1,CCL21,ACKR4,False,Monodelphis_domestica
50633,ESF1,LE1,CCL21,CCR7,False,Monodelphis_domestica
50634,ESF1,LE1,CCL24,ACKR2,False,Monodelphis_domestica
50635,ESF1,LE1,CCL24,CCR3,False,Monodelphis_domestica
50636,ESF1,LE1,CCL25,ACKR4,False,Monodelphis_domestica
50637,ESF1,LE1,CCL25,CCR9,False,Monodelphis_domestica
50638,ESF1,LE1,CCL26,ACKR2,False,Monodelphis_domestica
50639,ESF1,LE1,CCL26,CCR1,False,Monodelphis_domestica
50640,ESF1,LE1,CCL26,CCR3,False,Monodelphis_domestica
50641,ESF1,LE1,CCL27,ACKR2,False,Monodelphis_domestica
50642,ESF1,LE1,CCL27,CCR10,False,Monodelphis_domestica
50643,ESF1,LE1,CCL28,ACKR2,False,Monodelphis_domestica
50644,ESF1,LE1,CCL28,CCR10,False,Monodelphis_domestica
50645,ESF1,LE1,CCL28,CCR3,False,Monodelphis_domestica
50646,ESF1,LE1,CD274,CD80,False,Monodelphis_domestica
50647,ESF1,LE1,CD274,PDCD1,False,Monodelphis_domestica
50648,ESF1,LE1,CD70,CD27,False,Monodelphis_domestica
50649,ESF1,LE1,CD70,TNFRSF13B,False,Monodelphis_domestica
50650,ESF1,LE1,CD70,TNFRSF17,False,Monodelphis_domestica
50651,ESF1,LE1,CD80,CTLA4,False,Monodelphis_domestica
50652,ESF1,LE1,CER1,MRC2,False,Monodelphis_domestica
50653,ESF1,LE1,CGA,FSHR,False,Monodelphis_domestica
50654,ESF1,LE1,CGA,TSHR,False,Monodelphis_domestica
50655,ESF1,LE1,CKLF,LRP6,False,Monodelphis_domestica
50662,ESF1,LE1,CORT,GHSR,False,Monodelphis_domestica
50663,ESF1,LE1,CORT,SSTR1,False,Monodelphis_domestica
50664,ESF1,LE1,CORT,SSTR2,False,Monodelphis_domestica
50665,ESF1,LE1,CORT,SSTR4,False,Monodelphis_domestica
50666,ESF1,LE1,CORT,SSTR5,False,Monodelphis_domestica
50667,ESF1,LE1,CRH,CRHR2,False,Monodelphis_domestica
50668,ESF1,LE1,CSF1,CSF1R,False,Monodelphis_domestica
50669,ESF1,LE1,CSF3,CSF3R,False,Monodelphis_domestica
50670,ESF1,LE1,CTF1,LIFR,False,Monodelphis_domestica
50671,ESF1,LE1,CXCL10,ACKR1,False,Monodelphis_domestica
50672,ESF1,LE1,CXCL10,DPP4,False,Monodelphis_domestica
50673,ESF1,LE1,CXCL11,ACKR1,False,Monodelphis_domestica
50674,ESF1,LE1,CXCL11,ACKR3,False,Monodelphis_domestica
50675,ESF1,LE1,CXCL11,DPP4,False,Monodelphis_domestica
50676,ESF1,LE1,CXCL12,ACKR3,False,Monodelphis_domestica
50677,ESF1,LE1,CXCL12,CXCR4,False,Monodelphis_domestica
50678,ESF1,LE1,CXCL12,DPP4,True,Monodelphis_domestica
50679,ESF1,LE1,CXCL13,ACKR1,False,Monodelphis_domestica
50680,ESF1,LE1,CXCL13,ACKR4,False,Monodelphis_domestica
50681,ESF1,LE1,CXCL13,CXCR5,False,Monodelphis_domestica
50682,ESF1,LE1,CXCL8,ACKR1,False,Monodelphis_domestica
50683,ESF1,LE1,CXCL9,ACKR1,False,Monodelphis_domestica
50684,ESF1,LE1,CXCL9,DPP4,True,Monodelphis_domestica
51040,ESF1,LE1,CYP2S1,LTB4R2,False,Monodelphis_domestica
51041,ESF1,LE1,DDC,DRD1,False,Monodelphis_domestica
51042,ESF1,LE1,DDC,DRD2,False,Monodelphis_domestica
51043,ESF1,LE1,DDC,DRD3,False,Monodelphis_domestica
51044,ESF1,LE1,DDC,DRD4,False,Monodelphis_domestica
51045,ESF1,LE1,DDC,DRD5,False,Monodelphis_domestica
51046,ESF1,LE1,DDC,HTR1A,False,Monodelphis_domestica
51047,ESF1,LE1,DDC,HTR1B,False,Monodelphis_domestica
51048,ESF1,LE1,DDC,HTR1E,False,Monodelphis_domestica
51049,ESF1,LE1,DDC,HTR1F,False,Monodelphis_domestica
51050,ESF1,LE1,DDC,HTR2A,False,Monodelphis_domestica
51051,ESF1,LE1,DDC,HTR2B,False,Monodelphis_domestica
51052,ESF1,LE1,DDC,HTR2C,False,Monodelphis_domestica
51053,ESF1,LE1,DDC,HTR4,False,Monodelphis_domestica
51054,ESF1,LE1,DDC,HTR5A,False,Monodelphis_domestica
51055,ESF1,LE1,DDC,HTR6,False,Monodelphis_domestica
51056,ESF1,LE1,DDC,HTR7,False,Monodelphis_domestica
51057,ESF1,LE1,DDC,TAAR1,False,Monodelphis_domestica
50685,ESF1,LE1,DLK1,NOTCH2,False,Monodelphis_domestica
50686,ESF1,LE1,DLK1,NOTCH3,False,Monodelphis_domestica
50687,ESF1,LE1,DLL4,NOTCH2,False,Monodelphis_domestica
50688,ESF1,LE1,DLL4,NOTCH3,False,Monodelphis_domestica
50689,ESF1,LE1,DPP4,CXCL12,False,Monodelphis_domestica
50690,ESF1,LE1,EDA,EDA2R,False,Monodelphis_domestica
50691,ESF1,LE1,EDA,EDAR,False,Monodelphis_domestica
50692,ESF1,LE1,EDN1,EDNRA,False,Monodelphis_domestica
50693,ESF1,LE1,EDN1,EDNRB,True,Monodelphis_domestica
50694,ESF1,LE1,EDN2,EDNRA,False,Monodelphis_domestica
50695,ESF1,LE1,EDN2,EDNRB,False,Monodelphis_domestica
50696,ESF1,LE1,EDN3,EDNRA,False,Monodelphis_domestica
50697,ESF1,LE1,EDN3,EDNRB,True,Monodelphis_domestica
50698,ESF1,LE1,EGF,EGFR,False,Monodelphis_domestica
51058,ESF1,LE1,ENPP2,LPAR1,False,Monodelphis_domestica
51059,ESF1,LE1,ENPP2,LPAR2,False,Monodelphis_domestica
51060,ESF1,LE1,ENPP2,LPAR3,False,Monodelphis_domestica
51061,ESF1,LE1,ENPP2,LPAR4,False,Monodelphis_domestica
51062,ESF1,LE1,ENPP2,LPAR5,False,Monodelphis_domestica
51063,ESF1,LE1,ENPP2,LPAR6,False,Monodelphis_domestica
51064,ESF1,LE1,ENPP2,S1PR1,False,Monodelphis_domestica
51065,ESF1,LE1,ENPP2,S1PR2,False,Monodelphis_domestica
51066,ESF1,LE1,ENPP2,S1PR3,False,Monodelphis_domestica
51067,ESF1,LE1,ENPP2,S1PR4,False,Monodelphis_domestica
51068,ESF1,LE1,ENPP2,S1PR5,False,Monodelphis_domestica
50699,ESF1,LE1,EPGN,EGFR,False,Monodelphis_domestica
50700,ESF1,LE1,EPO,EPOR,False,Monodelphis_domestica
50701,ESF1,LE1,EPOR,EPO,False,Monodelphis_domestica
50702,ESF1,LE1,EREG,EGFR,False,Monodelphis_domestica
50703,ESF1,LE1,EREG,ERBB4,False,Monodelphis_domestica
50704,ESF1,LE1,FAM3C,GLRA2,False,Monodelphis_domestica
50705,ESF1,LE1,FAM3C,LAMP1,False,Monodelphis_domestica
50706,ESF1,LE1,FGF1,FGFR1,False,Monodelphis_domestica
50707,ESF1,LE1,FGF1,FGFR2,False,Monodelphis_domestica
50708,ESF1,LE1,FGF1,FGFR3,False,Monodelphis_domestica
50709,ESF1,LE1,FGF1,FGFR4,False,Monodelphis_domestica
50710,ESF1,LE1,FGF1,TGFBR3,False,Monodelphis_domestica
50711,ESF1,LE1,FGF16,FGFR1,False,Monodelphis_domestica
50712,ESF1,LE1,FGF16,FGFR2,False,Monodelphis_domestica
50713,ESF1,LE1,FGF16,FGFR3,False,Monodelphis_domestica
50714,ESF1,LE1,FGF16,FGFR4,False,Monodelphis_domestica
50715,ESF1,LE1,FGF17,FGFR1,False,Monodelphis_domestica
50716,ESF1,LE1,FGF17,FGFR2,False,Monodelphis_domestica
50717,ESF1,LE1,FGF17,FGFR3,False,Monodelphis_domestica
50718,ESF1,LE1,FGF17,FGFR4,False,Monodelphis_domestica
50719,ESF1,LE1,FGF18,FGFR1,False,Monodelphis_domestica
50720,ESF1,LE1,FGF18,FGFR2,False,Monodelphis_domestica
50721,ESF1,LE1,FGF18,FGFR3,False,Monodelphis_domestica
50722,ESF1,LE1,FGF18,FGFR4,False,Monodelphis_domestica
50723,ESF1,LE1,FGF19,FGFR1,False,Monodelphis_domestica
50724,ESF1,LE1,FGF19,FGFR2,False,Monodelphis_domestica
50725,ESF1,LE1,FGF19,FGFR3,False,Monodelphis_domestica
50726,ESF1,LE1,FGF19,FGFR4,False,Monodelphis_domestica
50727,ESF1,LE1,FGF2,FGFR1,False,Monodelphis_domestica
50728,ESF1,LE1,FGF2,FGFR2,False,Monodelphis_domestica
50729,ESF1,LE1,FGF2,FGFR3,True,Monodelphis_domestica
50730,ESF1,LE1,FGF2,FGFR4,False,Monodelphis_domestica
50731,ESF1,LE1,FGF20,FGFR1,False,Monodelphis_domestica
50732,ESF1,LE1,FGF20,FGFR2,False,Monodelphis_domestica
50733,ESF1,LE1,FGF20,FGFR3,False,Monodelphis_domestica
50734,ESF1,LE1,FGF20,FGFR4,False,Monodelphis_domestica
50735,ESF1,LE1,FGF22,FGFR2,False,Monodelphis_domestica
50736,ESF1,LE1,FGF23,FGFR1,False,Monodelphis_domestica
50737,ESF1,LE1,FGF23,FGFR2,False,Monodelphis_domestica
50738,ESF1,LE1,FGF23,FGFR3,False,Monodelphis_domestica
50739,ESF1,LE1,FGF23,FGFR4,False,Monodelphis_domestica
50740,ESF1,LE1,FGF3,FGFR1,False,Monodelphis_domestica
50741,ESF1,LE1,FGF3,FGFR2,False,Monodelphis_domestica
50742,ESF1,LE1,FGF3,FGFR3,False,Monodelphis_domestica
50743,ESF1,LE1,FGF3,FGFR4,False,Monodelphis_domestica
50744,ESF1,LE1,FGF4,FGFR1,False,Monodelphis_domestica
50745,ESF1,LE1,FGF4,FGFR2,False,Monodelphis_domestica
50746,ESF1,LE1,FGF4,FGFR3,False,Monodelphis_domestica
50747,ESF1,LE1,FGF4,FGFR4,False,Monodelphis_domestica
50748,ESF1,LE1,FGF5,FGFR1,False,Monodelphis_domestica
50749,ESF1,LE1,FGF5,FGFR2,False,Monodelphis_domestica
50750,ESF1,LE1,FGF5,FGFR3,False,Monodelphis_domestica
50751,ESF1,LE1,FGF5,FGFR4,False,Monodelphis_domestica
50752,ESF1,LE1,FGF6,FGFR1,False,Monodelphis_domestica
50753,ESF1,LE1,FGF6,FGFR2,False,Monodelphis_domestica
50754,ESF1,LE1,FGF6,FGFR3,False,Monodelphis_domestica
50755,ESF1,LE1,FGF6,FGFR4,False,Monodelphis_domestica
50756,ESF1,LE1,FGF7,FGFR1,False,Monodelphis_domestica
50757,ESF1,LE1,FGF7,FGFR2,False,Monodelphis_domestica
